581455,1969.6,-209.73,2016-11-26 10:54:03.666
581456,1957.75,-209.98,2016-11-26 10:54:03.733
581457,1958.38,-212.98,2016-11-26 10:54:03.800
581458,1956.49,-214.53,2016-11-26 10:54:03.866
581459,1955.95,-215.49,2016-11-26 10:54:03.933
581460,1954.87,-216.27,2016-11-26 10:54:04.000
581461,1954.47,-215.38,2016-11-26 10:54:04.066
581462,1955.41,-215.47,2016-11-26 10:54:04.133
581463,1955.12,-215.59,2016-11-26 10:54:04.200
581464,1956.54,-215.16,2016-11-26 10:54:04.266
581465,1956.66,-216.37,2016-11-26 10:54:04.333
581466,1987.54,-223.73,2016-11-26 10:54:04.400
581467,1990.35,-214.4,2016-11-26 10:54:04.466
581468,1961.25,-208.62,2016-11-26 10:54:04.533
581469,1956.51,-211.43,2016-11-26 10:54:04.600
581470,1955.63,-213.63,2016-11-26 10:54:04.666
581471,1955.01,-215.14,2016-11-26 10:54:04.733
581472,1957.67,-215.42,2016-11-26 10:54:04.800
581473,1959.87,-214.61,2016-11-26 10:54:04.866
581474,1956.69,-214.96,2016-11-26 10:54:04.933
581475,1957.53,-215.08,2016-11-26 10:54:05.000
581476,1957.36,-214.1,2016-11-26 10:54:05.066
581477,1955.6,-214.31,2016-11-26 10:54:05.133
581478,1955.54,-214.99,2016-11-26 10:54:05.200
581479,2011.94,-225.97,2016-11-26 10:54:05.266
581480,1967.7,-209.95,2016-11-26 10:54:05.333
581481,1955.03,-209.69,2016-11-26 10:54:05.400
581482,1954.15,-211.55,2016-11-26 10:54:05.466
581483,1953.11,-212.94,2016-11-26 10:54:05.533
581484,1952.35,-214.06,2016-11-26 10:54:05.600
581485,1951.88,-214.34,2016-11-26 10:54:05.666
581486,1951.91,-214.84,2016-11-26 10:54:05.733
581487,1953.6,-214.88,2016-11-26 10:54:05.800
581488,1956.11,-213.57,2016-11-26 10:54:05.866
581489,1953.4,-213.83,2016-11-26 10:54:05.933
581490,1952.03,-214.05,2016-11-26 10:54:06.000
581491,1983.82,-222.19,2016-11-26 10:54:06.066
581492,1986.79,-213.6,2016-11-26 10:54:06.133
581493,1962.27,-207.8,2016-11-26 10:54:06.200
581494,1962.17,-209.83,2016-11-26 10:54:06.266
581495,1960.57,-212.46,2016-11-26 10:54:06.333
581496,1957.68,-213.97,2016-11-26 10:54:06.400
581497,1957.03,-214.04,2016-11-26 10:54:06.466
581498,1955.62,-214.02,2016-11-26 10:54:06.533
581499,1956.07,-214.9,2016-11-26 10:54:06.600
581500,1954.45,-214.53,2016-11-26 10:54:06.666
581501,1953.92,-213.73,2016-11-26 10:54:06.733
581502,1963.29,-217.21,2016-11-26 10:54:06.800
581503,1963.8,-216.31,2016-11-26 10:54:06.866
581504,2014.04,-224.26,2016-11-26 10:54:06.933
581505,1970.03,-208.39,2016-11-26 10:54:07.000
581506,1958.3,-208.38,2016-11-26 10:54:07.066
581507,1954.47,-211.57,2016-11-26 10:54:07.133
581508,1954.6,-213.71,2016-11-26 10:54:07.200
581509,1954.87,-215.54,2016-11-26 10:54:07.266
581510,1954.23,-215.19,2016-11-26 10:54:07.333
581511,1953.15,-215.31,2016-11-26 10:54:07.400
581512,1953.35,-214.97,2016-11-26 10:54:07.466
581513,1952.6,-214.8,2016-11-26 10:54:07.533
581514,1952.36,-214.9,2016-11-26 10:54:07.600
581515,1952.47,-214.42,2016-11-26 10:54:07.666
581516,1984.24,-222.38,2016-11-26 10:54:07.733
581517,1987.77,-213.86,2016-11-26 10:54:07.800
581518,1963.93,-207.57,2016-11-26 10:54:07.866
581519,1968.67,-209.31,2016-11-26 10:54:07.933
581520,1977.54,-211.53,2016-11-26 10:54:08.000
581521,1978.01,-213.18,2016-11-26 10:54:08.066
581522,1978.43,-213.42,2016-11-26 10:54:08.133
581523,1979.57,-213.81,2016-11-26 10:54:08.200
581524,1977.51,-214.84,2016-11-26 10:54:08.266
581525,1978.87,-213.83,2016-11-26 10:54:08.333
581526,1978.27,-213.15,2016-11-26 10:54:08.400
581527,1978.96,-213.21,2016-11-26 10:54:08.466
581528,1979.54,-212.44,2016-11-26 10:54:08.533
581529,2035.12,-222.79,2016-11-26 10:54:08.600
581530,1992.86,-207.28,2016-11-26 10:54:08.666
581531,1984.59,-207.23,2016-11-26 10:54:08.733
581532,1983.58,-210.22,2016-11-26 10:54:08.800
581533,1982.6,-211.97,2016-11-26 10:54:08.866
581534,1981.95,-211.88,2016-11-26 10:54:08.933
581535,1980.16,-212.88,2016-11-26 10:54:09.000
581536,1978.17,-213.42,2016-11-26 10:54:09.066
581537,1977.68,-212.97,2016-11-26 10:54:09.133
581538,1978.17,-213.58,2016-11-26 10:54:09.200
581539,1978.0,-214.57,2016-11-26 10:54:09.266
581540,1978.8,-213.12,2016-11-26 10:54:09.333
581541,2010.38,-221.24,2016-11-26 10:54:09.400
581542,2011.88,-212.75,2016-11-26 10:54:09.466
581543,1982.16,-206.15,2016-11-26 10:54:09.533
581544,1977.44,-209.22,2016-11-26 10:54:09.600
581545,1976.19,-212.0,2016-11-26 10:54:09.666
581546,1976.95,-212.69,2016-11-26 10:54:09.733
581547,1978.28,-213.12,2016-11-26 10:54:09.800
581548,1980.89,-212.97,2016-11-26 10:54:09.866
581549,1981.92,-212.07,2016-11-26 10:54:09.933
581550,1978.89,-212.43,2016-11-26 10:54:10.000
581551,1976.28,-213.31,2016-11-26 10:54:10.066
581552,1975.83,-212.69,2016-11-26 10:54:10.133
581553,1981.0,-214.18,2016-11-26 10:54:10.200
581554,2043.06,-229.01,2016-11-26 10:54:10.266
581555,1992.6,-208.51,2016-11-26 10:54:10.333
581556,1980.64,-207.84,2016-11-26 10:54:10.400
581557,1977.85,-210.84,2016-11-26 10:54:10.466
581558,1977.39,-212.22,2016-11-26 10:54:10.533
581559,1977.52,-213.28,2016-11-26 10:54:10.600
581560,1978.56,-213.42,2016-11-26 10:54:10.666
581561,1978.53,-213.08,2016-11-26 10:54:10.733
581562,1979.55,-213.49,2016-11-26 10:54:10.800
581563,1980.0,-213.59,2016-11-26 10:54:10.866
581564,1981.79,-212.99,2016-11-26 10:54:10.933
581565,1980.61,-212.71,2016-11-26 10:54:11.000
581566,2011.87,-221.54,2016-11-26 10:54:11.066
581567,2014.16,-212.42,2016-11-26 10:54:11.133
581568,1984.98,-206.63,2016-11-26 10:54:11.200
581569,1979.35,-210.45,2016-11-26 10:54:11.266
581570,1979.31,-211.94,2016-11-26 10:54:11.333
581571,1979.76,-212.79,2016-11-26 10:54:11.400
581572,1979.22,-213.71,2016-11-26 10:54:11.466
581573,1979.29,-213.62,2016-11-26 10:54:11.533
581574,1980.09,-212.62,2016-11-26 10:54:11.600
581575,1980.28,-212.94,2016-11-26 10:54:11.666
581576,1978.31,-213.28,2016-11-26 10:54:11.733
581577,1977.03,-212.88,2016-11-26 10:54:11.800
581578,1978.47,-212.41,2016-11-26 10:54:11.866
581579,2036.79,-222.65,2016-11-26 10:54:11.933
581580,1994.48,-206.84,2016-11-26 10:54:12.000
581581,1981.31,-207.61,2016-11-26 10:54:12.066
581582,1978.52,-210.47,2016-11-26 10:54:12.133
581583,1979.0,-211.61,2016-11-26 10:54:12.200
581584,1977.5,-214.28,2016-11-26 10:54:12.266
581585,1976.88,-213.21,2016-11-26 10:54:12.333
581586,1975.98,-212.87,2016-11-26 10:54:12.400
581587,1975.78,-213.25,2016-11-26 10:54:12.466
581588,1976.95,-213.4,2016-11-26 10:54:12.533
581589,1977.66,-213.02,2016-11-26 10:54:12.600
581590,1977.31,-213.31,2016-11-26 10:54:12.666
581591,2009.27,-221.66,2016-11-26 10:54:12.733
581592,2013.1,-212.5,2016-11-26 10:54:12.800
581593,1986.61,-206.38,2016-11-26 10:54:12.866
581594,1981.54,-208.37,2016-11-26 10:54:12.933
581595,1976.13,-210.76,2016-11-26 10:54:13.000
581596,1972.88,-212.83,2016-11-26 10:54:13.066
581597,1973.79,-213.25,2016-11-26 10:54:13.133
581598,1976.19,-213.18,2016-11-26 10:54:13.200
581599,1975.98,-214.0,2016-11-26 10:54:13.266
581600,1976.39,-213.09,2016-11-26 10:54:13.333
581601,1976.76,-212.93,2016-11-26 10:54:13.400
581602,1977.65,-213.08,2016-11-26 10:54:13.466
581603,1978.43,-213.01,2016-11-26 10:54:13.533
581604,2034.75,-223.71,2016-11-26 10:54:13.600
581605,2006.13,-213.74,2016-11-26 10:54:13.666
581606,1984.56,-210.21,2016-11-26 10:54:13.733
581607,1979.52,-210.96,2016-11-26 10:54:13.800
581608,1982.39,-212.48,2016-11-26 10:54:13.866
581609,1993.64,-212.44,2016-11-26 10:54:13.933
581610,1985.53,-212.72,2016-11-26 10:54:14.000
581611,1987.3,-213.69,2016-11-26 10:54:14.066
581612,1985.65,-213.8,2016-11-26 10:54:14.133
581613,1986.06,-213.59,2016-11-26 10:54:14.200
581614,1985.29,-214.54,2016-11-26 10:54:14.266
581615,1985.25,-214.45,2016-11-26 10:54:14.333
581616,2016.64,-222.78,2016-11-26 10:54:14.400
581617,2019.3,-213.96,2016-11-26 10:54:14.466
581618,1991.4,-208.17,2016-11-26 10:54:14.533
581619,1987.2,-210.27,2016-11-26 10:54:14.600
581620,1987.06,-212.81,2016-11-26 10:54:14.666
581621,1987.0,-215.63,2016-11-26 10:54:14.733
581622,1985.76,-214.93,2016-11-26 10:54:14.800
581623,1988.5,-214.92,2016-11-26 10:54:14.866
581624,1996.28,-213.88,2016-11-26 10:54:14.933
581625,1990.98,-213.43,2016-11-26 10:54:15.000
581626,1985.23,-213.68,2016-11-26 10:54:15.066
581627,1984.02,-214.16,2016-11-26 10:54:15.133
581628,1983.51,-214.35,2016-11-26 10:54:15.200
581629,2039.84,-225.12,2016-11-26 10:54:15.266
581630,1997.49,-209.01,2016-11-26 10:54:15.333
581631,1985.1,-208.86,2016-11-26 10:54:15.400
581632,1982.48,-211.83,2016-11-26 10:54:15.466
581633,1982.54,-214.16,2016-11-26 10:54:15.533
581634,1982.86,-214.16,2016-11-26 10:54:15.600
581635,1983.33,-214.65,2016-11-26 10:54:15.666
581636,1983.11,-216.08,2016-11-26 10:54:15.733
581637,1982.46,-214.5,2016-11-26 10:54:15.800
581638,1983.95,-214.56,2016-11-26 10:54:15.866
581639,1974.07,-214.16,2016-11-26 10:54:15.933
581640,1960.59,-214.57,2016-11-26 10:54:16.000
581641,1987.4,-223.37,2016-11-26 10:54:16.066
581642,1988.83,-215.13,2016-11-26 10:54:16.133
581643,1960.92,-209.01,2016-11-26 10:54:16.200
581644,1956.81,-210.96,2016-11-26 10:54:16.266
581645,1956.42,-213.75,2016-11-26 10:54:16.333
581646,1955.75,-215.41,2016-11-26 10:54:16.400
581647,1954.67,-216.17,2016-11-26 10:54:16.466
581648,1955.93,-216.34,2016-11-26 10:54:16.533
581649,1956.41,-216.04,2016-11-26 10:54:16.600
581650,1958.16,-215.35,2016-11-26 10:54:16.666
581651,1958.02,-216.43,2016-11-26 10:54:16.733
581652,1861.86,-205.12,2016-11-26 10:54:16.800
581653,1248.01,-199.26,2016-11-26 10:54:16.866
581654,1144.53,-214.05,2016-11-26 10:54:16.933
581655,1092.09,-195.64,2016-11-26 10:54:17.000
581656,1091.86,-198.39,2016-11-26 10:54:17.066
581657,1080.08,-198.57,2016-11-26 10:54:17.133
581658,1074.57,-198.92,2016-11-26 10:54:17.200
581659,1073.75,-198.77,2016-11-26 10:54:17.266
581660,1073.12,-198.96,2016-11-26 10:54:17.333
581661,1073.21,-198.78,2016-11-26 10:54:17.400
581662,1074.26,-198.36,2016-11-26 10:54:17.466
581663,1074.17,-198.87,2016-11-26 10:54:17.533
581664,1073.59,-198.92,2016-11-26 10:54:17.600
581665,1073.64,-198.72,2016-11-26 10:54:17.666
581666,1105.6,-208.08,2016-11-26 10:54:17.733
581667,1121.35,-202.55,2016-11-26 10:54:17.800
581668,1177.68,-220.55,2016-11-26 10:54:17.866
581669,1221.51,-231.68,2016-11-26 10:54:17.933
581670,1325.03,-237.31,2016-11-26 10:54:18.000
581671,1471.24,-236.72,2016-11-26 10:54:18.066
581672,1583.26,-234.31,2016-11-26 10:54:18.133
581673,1659.4,-231.65,2016-11-26 10:54:18.200
581674,1713.68,-228.25,2016-11-26 10:54:18.266
581675,1751.93,-226.42,2016-11-26 10:54:18.333
581676,1785.57,-224.07,2016-11-26 10:54:18.400
581677,1795.48,-223.29,2016-11-26 10:54:18.466
581678,1805.64,-223.12,2016-11-26 10:54:18.533
581679,1870.19,-233.6,2016-11-26 10:54:18.600
581680,1833.38,-217.52,2016-11-26 10:54:18.666
581681,1830.8,-218.19,2016-11-26 10:54:18.733
581682,1874.57,-218.68,2016-11-26 10:54:18.800
581683,1924.26,-217.29,2016-11-26 10:54:18.866
581684,1955.85,-216.31,2016-11-26 10:54:18.933
581685,1976.83,-215.24,2016-11-26 10:54:19.000
581686,1985.98,-214.23,2016-11-26 10:54:19.066
581687,1984.68,-214.21,2016-11-26 10:54:19.133
581688,1983.35,-215.44,2016-11-26 10:54:19.200
581689,1984.55,-214.2,2016-11-26 10:54:19.266
581690,1985.61,-214.01,2016-11-26 10:54:19.333
581691,2020.19,-222.19,2016-11-26 10:54:19.400
581692,2019.95,-213.8,2016-11-26 10:54:19.466
581693,1990.7,-207.76,2016-11-26 10:54:19.533
581694,1985.94,-210.46,2016-11-26 10:54:19.600
581695,1985.07,-213.15,2016-11-26 10:54:19.666
581696,1983.75,-214.53,2016-11-26 10:54:19.733
581697,1983.48,-215.07,2016-11-26 10:54:19.800
581698,1986.95,-214.33,2016-11-26 10:54:19.866
581699,1985.33,-214.59,2016-11-26 10:54:19.933
581700,1984.46,-214.53,2016-11-26 10:54:20.000
581701,1986.68,-213.67,2016-11-26 10:54:20.066
581702,1984.18,-213.76,2016-11-26 10:54:20.133
581703,1982.94,-215.07,2016-11-26 10:54:20.200
581704,2039.97,-224.47,2016-11-26 10:54:20.266
581705,1996.3,-208.62,2016-11-26 10:54:20.333
581706,1985.72,-209.19,2016-11-26 10:54:20.400
581707,1987.98,-213.91,2016-11-26 10:54:20.466
581708,1991.19,-216.42,2016-11-26 10:54:20.533
581709,1982.44,-215.08,2016-11-26 10:54:20.600
581710,1974.72,-214.93,2016-11-26 10:54:20.666
581711,1975.24,-213.84,2016-11-26 10:54:20.733
581712,1978.71,-213.48,2016-11-26 10:54:20.800
581713,1981.95,-213.11,2016-11-26 10:54:20.866
581714,1981.41,-213.98,2016-11-26 10:54:20.933
581715,1981.69,-214.31,2016-11-26 10:54:21.000
581716,2016.58,-222.16,2016-11-26 10:54:21.066
581717,2019.49,-213.29,2016-11-26 10:54:21.133
581718,1987.4,-207.84,2016-11-26 10:54:21.200
581719,1982.57,-209.76,2016-11-26 10:54:21.266
581720,1983.1,-212.29,2016-11-26 10:54:21.333
581721,1987.13,-214.1,2016-11-26 10:54:21.400
581722,1984.99,-214.52,2016-11-26 10:54:21.466
581723,1984.55,-214.59,2016-11-26 10:54:21.533
581724,1983.69,-215.24,2016-11-26 10:54:21.600
581725,1984.13,-215.35,2016-11-26 10:54:21.666
581726,1983.5,-214.1,2016-11-26 10:54:21.733
581727,1982.77,-214.4,2016-11-26 10:54:21.800
581728,1982.19,-213.35,2016-11-26 10:54:21.866
581729,1921.93,-215.74,2016-11-26 10:54:21.933
581730,1826.52,-197.96,2016-11-26 10:54:22.000
581731,1809.44,-197.46,2016-11-26 10:54:22.066
581732,1807.3,-199.47,2016-11-26 10:54:22.133
581733,1804.59,-202.22,2016-11-26 10:54:22.200
581734,1804.23,-202.99,2016-11-26 10:54:22.266
581735,1805.68,-202.35,2016-11-26 10:54:22.333
581736,1807.4,-202.33,2016-11-26 10:54:22.400
581737,1806.41,-202.28,2016-11-26 10:54:22.466
581738,1804.3,-202.01,2016-11-26 10:54:22.533
581739,1803.93,-202.3,2016-11-26 10:54:22.600
581740,1803.91,-202.62,2016-11-26 10:54:22.666
581741,1836.79,-210.02,2016-11-26 10:54:22.733
581742,1840.26,-201.56,2016-11-26 10:54:22.800
581743,1811.76,-195.57,2016-11-26 10:54:22.866
581744,1804.43,-198.13,2016-11-26 10:54:22.933
581745,1802.26,-200.93,2016-11-26 10:54:23.000
581746,1803.51,-201.88,2016-11-26 10:54:23.066
581747,1804.29,-202.17,2016-11-26 10:54:23.133
581748,1801.11,-202.77,2016-11-26 10:54:23.200
581749,1800.16,-202.82,2016-11-26 10:54:23.266
581750,1802.05,-201.72,2016-11-26 10:54:23.333
581751,1812.31,-201.06,2016-11-26 10:54:23.400
581752,1817.64,-200.39,2016-11-26 10:54:23.466
581753,1817.1,-199.72,2016-11-26 10:54:23.533
581754,1868.99,-210.63,2016-11-26 10:54:23.600
581755,1823.3,-195.75,2016-11-26 10:54:23.666
581756,1811.66,-195.25,2016-11-26 10:54:23.733
581757,1809.8,-198.19,2016-11-26 10:54:23.800
581758,1804.31,-201.12,2016-11-26 10:54:23.866
581759,1805.65,-207.31,2016-11-26 10:54:23.933
581760,1779.94,-204.11,2016-11-26 10:54:24.000
581761,1775.28,-203.36,2016-11-26 10:54:24.066
581762,1776.48,-203.04,2016-11-26 10:54:24.133
581763,1774.19,-203.23,2016-11-26 10:54:24.200
581764,1774.24,-203.33,2016-11-26 10:54:24.266
581765,1775.05,-202.84,2016-11-26 10:54:24.333
581766,1809.58,-211.39,2016-11-26 10:54:24.400
581767,1810.54,-203.26,2016-11-26 10:54:24.466
581768,1781.2,-196.61,2016-11-26 10:54:24.533
581769,1776.61,-199.28,2016-11-26 10:54:24.600
581770,1776.1,-202.47,2016-11-26 10:54:24.666
581771,1774.93,-202.77,2016-11-26 10:54:24.733
581772,1775.64,-203.33,2016-11-26 10:54:24.800
581773,1777.73,-203.96,2016-11-26 10:54:24.866
581774,1775.5,-203.52,2016-11-26 10:54:24.933
581775,1775.75,-203.1,2016-11-26 10:54:25.000
581776,1774.64,-203.37,2016-11-26 10:54:25.066
581777,1778.05,-202.5,2016-11-26 10:54:25.133
581778,1776.42,-202.58,2016-11-26 10:54:25.200
581779,1831.17,-213.31,2016-11-26 10:54:25.266
581780,1788.16,-197.57,2016-11-26 10:54:25.333
581781,1776.14,-198.03,2016-11-26 10:54:25.400
581782,1775.31,-200.84,2016-11-26 10:54:25.466
581783,1775.03,-202.23,2016-11-26 10:54:25.533
581784,1775.09,-203.45,2016-11-26 10:54:25.600
581785,1774.97,-204.42,2016-11-26 10:54:25.666
581786,1775.86,-203.37,2016-11-26 10:54:25.733
581787,1775.83,-202.95,2016-11-26 10:54:25.800
581788,1775.64,-203.54,2016-11-26 10:54:25.866
581789,1775.25,-202.87,2016-11-26 10:54:25.933
581790,1774.65,-203.13,2016-11-26 10:54:26.000
581791,1805.67,-212.07,2016-11-26 10:54:26.066
581792,1809.66,-203.04,2016-11-26 10:54:26.133
581793,1780.19,-197.17,2016-11-26 10:54:26.200
581794,1774.58,-199.82,2016-11-26 10:54:26.266
581795,1775.82,-201.54,2016-11-26 10:54:26.333
581796,1778.32,-202.52,2016-11-26 10:54:26.400
581797,1778.65,-202.64,2016-11-26 10:54:26.466
581798,1780.05,-201.91,2016-11-26 10:54:26.533
581799,1780.66,-202.35,2016-11-26 10:54:26.600
581800,1781.72,-202.6,2016-11-26 10:54:26.666
581801,1782.11,-201.79,2016-11-26 10:54:26.733
581802,1783.72,-201.34,2016-11-26 10:54:26.800
581803,1784.18,-201.56,2016-11-26 10:54:26.866
581804,1841.5,-211.91,2016-11-26 10:54:26.933
581805,1799.3,-195.79,2016-11-26 10:54:27.000
581806,1788.22,-196.58,2016-11-26 10:54:27.066
581807,1786.77,-199.34,2016-11-26 10:54:27.133
581808,1785.53,-201.09,2016-11-26 10:54:27.200
581809,1783.69,-202.39,2016-11-26 10:54:27.266
581810,1793.0,-205.48,2016-11-26 10:54:27.333
581811,1788.13,-204.61,2016-11-26 10:54:27.400
581812,1783.47,-203.4,2016-11-26 10:54:27.466
581813,1782.96,-202.54,2016-11-26 10:54:27.533
581814,1783.94,-202.98,2016-11-26 10:54:27.600
581815,1784.26,-202.96,2016-11-26 10:54:27.666
581816,1814.73,-210.99,2016-11-26 10:54:27.733
581817,1816.31,-201.37,2016-11-26 10:54:27.800
581818,1789.35,-195.53,2016-11-26 10:54:27.866
581819,1782.53,-198.1,2016-11-26 10:54:27.933
581820,1782.05,-200.36,2016-11-26 10:54:28.000
581821,1781.18,-202.31,2016-11-26 10:54:28.066
581822,1781.39,-203.02,2016-11-26 10:54:28.133
581823,1784.98,-202.4,2016-11-26 10:54:28.200
581824,1781.95,-202.72,2016-11-26 10:54:28.266
581825,1781.81,-202.44,2016-11-26 10:54:28.333
581826,1783.08,-201.65,2016-11-26 10:54:28.400
581827,1783.29,-202.02,2016-11-26 10:54:28.466
581828,1782.75,-201.9,2016-11-26 10:54:28.533
581829,1838.87,-213.68,2016-11-26 10:54:28.600
581830,1795.9,-198.04,2016-11-26 10:54:28.666
581831,1782.78,-197.7,2016-11-26 10:54:28.733
581832,1780.82,-199.75,2016-11-26 10:54:28.800
581833,1780.37,-201.59,2016-11-26 10:54:28.866
581834,1778.3,-202.29,2016-11-26 10:54:28.933
581835,1777.76,-201.86,2016-11-26 10:54:29.000
581836,1776.74,-202.47,2016-11-26 10:54:29.066
581837,1776.33,-202.82,2016-11-26 10:54:29.133
581838,1778.14,-201.95,2016-11-26 10:54:29.200
581839,1776.29,-202.54,2016-11-26 10:54:29.266
581840,1775.41,-202.83,2016-11-26 10:54:29.333
581841,1807.24,-210.53,2016-11-26 10:54:29.400
581842,1810.53,-201.65,2016-11-26 10:54:29.466
581843,1782.39,-195.69,2016-11-26 10:54:29.533
581844,1777.51,-199.33,2016-11-26 10:54:29.600
581845,1776.6,-201.56,2016-11-26 10:54:29.666
581846,1775.99,-202.21,2016-11-26 10:54:29.733
581847,1775.98,-201.86,2016-11-26 10:54:29.800
581848,1776.53,-202.47,2016-11-26 10:54:29.866
581849,1775.8,-202.78,2016-11-26 10:54:29.933
581850,1777.46,-201.75,2016-11-26 10:54:30.000
581851,1777.08,-202.24,2016-11-26 10:54:30.066
581852,1778.23,-202.45,2016-11-26 10:54:30.133
581853,1782.46,-201.89,2016-11-26 10:54:30.200
581854,1847.25,-211.91,2016-11-26 10:54:30.266
581855,1805.89,-196.5,2016-11-26 10:54:30.333
581856,1794.61,-195.97,2016-11-26 10:54:30.400
581857,1792.93,-198.97,2016-11-26 10:54:30.466
581858,1792.14,-201.11,2016-11-26 10:54:30.533
581859,1792.38,-202.54,2016-11-26 10:54:30.600
581860,1793.35,-201.91,2016-11-26 10:54:30.666
581861,1793.57,-202.76,2016-11-26 10:54:30.733
581862,1805.84,-205.84,2016-11-26 10:54:30.800
581863,1794.99,-202.05,2016-11-26 10:54:30.866
581864,1791.53,-201.87,2016-11-26 10:54:30.933
581865,1789.72,-201.67,2016-11-26 10:54:31.000
581866,1821.27,-210.08,2016-11-26 10:54:31.066
581867,1824.29,-200.85,2016-11-26 10:54:31.133
581868,1795.94,-194.24,2016-11-26 10:54:31.200
581869,1794.23,-196.3,2016-11-26 10:54:31.266
581870,1790.18,-199.84,2016-11-26 10:54:31.333
581871,1789.23,-201.16,2016-11-26 10:54:31.400
581872,1789.33,-201.7,2016-11-26 10:54:31.466
581873,1789.74,-201.94,2016-11-26 10:54:31.533
581874,1788.29,-202.84,2016-11-26 10:54:31.600
581875,1787.07,-201.72,2016-11-26 10:54:31.666
581876,1786.0,-201.55,2016-11-26 10:54:31.733
581877,1786.17,-200.8,2016-11-26 10:54:31.800
581878,1788.37,-200.76,2016-11-26 10:54:31.866
581879,1800.41,-201.62,2016-11-26 10:54:31.933
581880,1813.27,-200.15,2016-11-26 10:54:32.000
581881,1814.36,-199.84,2016-11-26 10:54:32.066
581882,1814.61,-199.65,2016-11-26 10:54:32.133
581883,1813.33,-199.06,2016-11-26 10:54:32.200
581884,1816.83,-198.0,2016-11-26 10:54:32.266
581885,1814.45,-199.13,2016-11-26 10:54:32.333
581886,1812.64,-199.52,2016-11-26 10:54:32.400
581887,1813.97,-199.22,2016-11-26 10:54:32.466
581888,1815.14,-199.38,2016-11-26 10:54:32.533
581889,1813.62,-200.26,2016-11-26 10:54:32.600
581890,1814.05,-199.59,2016-11-26 10:54:32.666
581891,1846.48,-208.41,2016-11-26 10:54:32.733
581892,1849.86,-199.47,2016-11-26 10:54:32.800
581893,1820.75,-193.22,2016-11-26 10:54:32.866
581894,1817.32,-196.22,2016-11-26 10:54:32.933
581895,1817.0,-198.04,2016-11-26 10:54:33.000
581896,1817.2,-200.48,2016-11-26 10:54:33.066
581897,1818.9,-200.78,2016-11-26 10:54:33.133
581898,1818.61,-200.54,2016-11-26 10:54:33.200
581899,1820.48,-199.52,2016-11-26 10:54:33.266
